raw_text,severity,binary_label
Unterstützung aus Serbien und Serbische Diaspora in Deutschland !!!,0.0,False
"Deutschland ist ja auch ein Experiment. Wir sind leider das Land, wo man versucht ob es möglich ist, mehrere schwer gewalttätige Religionen zu vereinen. Wir Deutschen müssen halt dank Merkel dafür herhalten und werden nicht gefragt.",0.0,False
sage ich besser nicht´s dazu sonst bin ich wieder Rechts,0.0,False
 :     Wer kann heute noch 12 Monate im Voraus denken/planen...? 🤭,1.0,True
"Das dürfen wir nicht zulassen, wieviel Deutsche Familien suchen eine Wohnung oder hausen in Rattenlöcher mit Schimmel und Pilzen....",0.0,False
Herrlich  raus du bist ein scheiß  trainier 🖕😠🖕,1.0,True
Ach so nachdem das schon alle Zeitungen sogar bis auf die letzten Regionalzeitung in Hinterkleckersdorf das melden räumt es die ARD ein ? Da hat wohl einer Angst das sich der Wind dreht ?,0.0,False
 : Wir legen Geld in den globalen Klingelbeutel und China nimmt es raus: Die Energiewende im Urteil von Prof. Sinn  ,1.0,True
"#Merkel will erneut Moslems nach Europa einschleusen lassen:
EU-Afrika-Gipfel: Wie es zum plötzlichem Flüchtlingsdeal mit Libyen kam
",1.0,True
"was wird hier gezahlt, damit Facebook das zu läßt?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????",0.0,False
Vielen dank . Soviel kampfgeist .,0.0,False
"Innenminister de Maiziere verhöhnt die Bürger, indem er sagt: ""Deutschland ist sicherer geworden."" ",1.0,True
TOP?,0.0,False
"Sabatina James bei  #lanz, sicher mutig aber wie soll #Deutschland ihre #Scharia-Probleme lösen? #OpfersindOpfer",0.0,False
das kann bei mir nur kopf schütteln hervorrufen. berlin ist pleite woher sollen also die 600 millionen kommen ?,0.0,False
" : #Jahresrückblick2017 - Juni

#Saarbrücken: Syrischer Flüchtling begrüßt seinen Therapeuten in der DRK-Flüchtlingsberatungsstelle mit Handschlag - rammt ihm unvermittelt und wortlos ein Messer in den Körper - der 30-jährige Psychologe verblutet vor Ort 
 ",1.0,True
Linksextreme Gewalt? Noch nie davon gehört. Ist garantiert von Rechten Populisten erfunden.,0.0,False
"Leute schaut euch die Kundenbewertungen mal durch... ich hau mich weg vor lachen... 

http://www.amazon.de/Angela-Lebensgrosse-Pappfiguren-Stehplatzinhaber-Aufsteller/dp/B00GLD5I9S",0.0,False
#Kosten für #Flüchtlinge: Rechnungshof wieder für Pauschale: ,1.0,True
 : Ukraine-Konflikt: EU verlängert Wirtschaftssanktionen gegen Russland ,1.0,True
Man sollte diesen vergewaltigenden Schweinen den Schwanz abschneiden. Das würde ja mal sowas von einschüchtern....,1.0,True
IM Erika u ihr Obama,0.0,False
"in deutschland wird nur ""geschönt"", fälschungen gibts doch in einem räschtsstaat nicht! außer in der politik, da sind echte vollpfosten am werk!😡💣 ",1.0,True
" : Meine Tante hat Alan Posener im Runenyogakurs ganz ruhig und sachlich erklärt, warum Deutschland wieder ein wehrhafter, ethnokulturell homogener Nationalstaat (wie Israel) werden soll. Er hat das sofort eingesehen, und schreibt jetzt ein Kaplaken für Antaios. #TwitternWiePosener",1.0,True
" : Wenn Marcus reales Gerede raushaut, ist Thema direkt zu",1.0,True
"unterhosenmann kam gerade aus sonnenstudio, kannste nicht mehr von nafri unterscheiden? kann man in deutschland noch idioten von versagern unterscheiden?
der ""braungebrannte deutsche"" im dezember wollte von seiner oma weihnachtsgeld! ",1.0,True
Wir haben hier im eigenen Land schon fast nix mehr zu sagen,0.0,False
 :    Der ORF unterschlägt die antisemitischen Demos von Österreich und Deutschland! oder sollte mir da etwas entgangen sein ? 🔯🔯🔯,1.0,True
vorallem was die vor Krankheiten mit bringen.,0.0,False
 Seit der letzten #btw17 wurde mir klar: Dieses Land hat zu viele Idioten. Das muss sich ändern. DRINGEND!,1.0,True
"Ich bin zwar kein Befürworter der AfD,aber Mordanschlag geht gar nicht!",0.0,False
" Komisch, dass die, die das #HöckeMahnmahl die #Schrottbusse und die #MärthyrerAusstellung als #Kunst bezeichnen, sich jetzt bei den #Galgen für #Merkel und #Gabriel aufregen... 🤔",1.0,True
Da gebe ich dem 0548886d6188dc24 recht wier im Ausland können nicht verstehn das die deutsche nicht unternimmt,0.0,False
" : Alltag am Flughafen: Zoll erwischt ""Flüchtling"" mit zahlreichen Pässen nach Urlaub zu Hause ",1.0,True
"Wir müssen die Fluchtursachen bekämpfen"""" RICHTIG!  Dampft endlich die opulenten Leistungen für nicht anerkannte #Asylanten ein!",0.0,False
" : Was mir Angst macht:
Was die Leute von  auf Twitter so von sich geben.
Nur zur Erinnerung:
Auch Superbrain Jonathan Sachse legt fest, was in diesem Land richtig und was falsch sein soll.
 ",1.0,True
vor allen Dingen wird Merkel das Ausländerwahlrecht einführen und somit kann sie wieder gewählt werden.Und dann sind wir die Arbeiter für die hier umsonst lebenden Ausländer.Wir müssen radikal etwas verändern sonst sind wir verloren.,0.0,False
"bei dem gespann, kann nur müll rauskommen, diese troika verspricht nix gutes!
im anständigen politiker-deutsch heisst es; die zahlen wurden ""geschönt"",nee es ist betrug! der bürger wird belogen und betrogen und der bürger will es nicht hören, nachdenken fördert kopfweh!🇩🇪🚔😂 ",1.0,True
 : Jugendliche„Flüchtlinge“in Mannheim:Mehrere Identitäten–klauen–prügeln–randalieren–#Fachkräfte und #Goldstücke ,1.0,True
Ja Alice du hast doch lang genug zum Mainstream dazu gehört. Hast  doch auch alles mit unterstützt.Spring jetzt nicht auf den Zug auf sondern tu uns den Gefallen und wirf dich davor. Blöde Kuh!,1.0,True
"Behandlung durch die von dort geflohenen Ärzte. Sind ja angeblich soviele Ärzte, Ingenieure und gebildete unter den Flüchtlingen die bei uns nicht arbeiten dürfen wegen unterschiedlicher Standards.",0.0,False
Syrische und irakische #Flüchtlinge - Befragung zu antisemitischen Vorurteilen unter #Migranten ,1.0,True
" Diese Riemann ist doch nur eine Gauklerin, eine vom fahrenden Volk!",1.0,True
Ach was...^^,0.0,False
alle zurück aber dalli dalli,0.0,False
Solidarität mit der Nordischen Widerstandsbewegung Finnland!!!  WE ❤EUROPE ,1.0,True
wurde wiederlegt,0.0,False
Es scheint fast jedes Land in Europa Fremdenfeindlich zu sein. Wieso sind dann ausgerechnet die Deutschen mal wieder die Nazis?,0.0,False
"Schulz der große Blender, die Mogelpackung ! ",1.0,True
Ist diese Frau geil...ich könnte sie abknutschen! Besser hätte man es nicht sagen können. Ich ziehe den Hut vor dieser Frau....eine Frau mit Eiern in der Hose.....geil geil geil!,0.0,False
"betrügen(schönen)ist deutschland sicher einsam an der spitze,nirgens haben wir eine so deutsche führung!fing der betrug bei schröder an!🇩🇪😂! ",1.0,True
 : Die Geschäftsordnung des Thüringer #Landtag|es wurde von den extrem familienpolitisch emanzipierten Altparteien (#Ehefueralle) in den letzten Jahren fortgeschrieben. #Familie hatte dabei aber keine Priorität. Wohl eher wie der politische Gegner geärgert werden kann. ,1.0,True
"Meine fresse, labert ihr alle eine scheisse.....",0.0,False
NEUE WAHL 💙💙und wir werden entsorgen diese Politiker Mafia Bande 💙💙 mfg. Von eine Ausländer AFD Wähler ! Katholik 😂 ,1.0,True
" Und Islamisten stellen gegenwärtig die mit Abstand größte Gefahr für Leben und Sicherheit in Deutschland und der Welt dar, Kommunisten(Mao, Stalin, Pol Pot) haben 100 Millionen Menschen getötet oder sind dafür durch Politik verantwortlich.",1.0,True
"Was war denn dort los, weiß das jemand? oO",0.0,False
" Danke Volkmar! Auch im Namen aller Frauen,die wirklich unter dem Islam leiden.",1.0,True
ach das hätten wir nicht gewusst,0.0,False
Na klar zahlen wir.jetzt sogar noch mehr....,0.0,False
Hauptsache minderjährig und schutzbedürftig! #Rapefugees #Fakefugees #Merkel #Bamf #Asyl #Flüchtlinge #AfD ,1.0,True
"Simone #Peter hat seit 7 Monaten und weit über 1 Mio. #Asylanten, noch keinerlei Konzept, wie der Zuzug begrenzt werden kann. #BerlinDirekt",0.0,False
Wir haben keine heimliche Diktatur unsere ist eine richtige Diktatur mittlerweile!,0.0,False
"45 Jahre ohne Pause zu einem Bruttolohn von 3022 Euro arbeiten ergibt eine Bruttorente von 1300€! Sollte sich JEDER mal anhören, wie der Staat die Bürger ausnimmt um das Geld woanders mit vollen Händen rauszuklopfen! ",1.0,True
   Sowas wird nicht vergessen. Irgendwann rächt sich euer Verhalten gegen das deutsche Volk.,1.0,True
" Allein deswegen dürft ihr Wahnsinnigen nie mehr in irgendeiner Form regieren.
Merkels Invasorenwahnsinn mitgetragen und immer noch Ficki-Fickis und Kriminelle sowie Terroristen reinholen wollen. Ihr seid total irre!
#FuckSPD #NoGroko #Merkelmussweg #FuckIslam #NomoreRapefugees",1.0,True
"Warum fliegt Sie nicht Dahin, und Bleibt gleich Da!?! 
Dann hat Sie doch Alles!!!",0.0,False
"Ausländerkriminalität
Fünf Männer mit Migrationshintergrund vergewaltigen 2 Mädchen 

http://www.dewezet.de/portal/startseite_Fuenf-Festnahmen-nach-Vergewaltigung-_arid,747728.html",0.0,False
Eigentlich heißt es Dummheit und Geld regiert die WELT .,0.0,False
" : Ich habe keinen Zweifel daran, dass ihr Auftrag lautet Europa, allen voran Deutschland, restlos zu ruinieren, und zwar nachhaltiger als jeder zuvorgegangene Krieg es konnte.
#Merkel
  via ",1.0,True
"Sagen , das kriminelle Immigranten abgeschoben werden sollen , aber selber nicht richtig deutsch sprechen können.?? lächerlich!",0.0,False
"Selbst wenn in Syrien mal Frieden und Demokratie herrschen sollte, werden keine 10 % der Flüchtlinge zurückgehen, denn unseren Lebensstandard werden sie nie erreichen, weil die Moslems viel zu viel mit ihrem radikalen Glauben beschäftigt sind.",0.0,False
"Keine Sorge, wir bezahlen das schon !  http://www.welt.de/politik/deutschland/article147760266/Finanzminister-Schaeuble-haelt-an-Fluechtlings-Soli-fest.html",0.0,False
Deutschland wird immer absurder! So ein Affentheater dürfte in der Türkei gar nicht stattfinden! Was für ein Irrsinn. ,1.0,True
Bald könnten Tausende Flüchtlinge in unsere Großstädte strömen  ,1.0,True
Almans trinken wöchentlich Holunderbrause im Irish Pub,1.0,True
"Kein Familiennachzug für so genannte Wirtschaftflüchtlinge!
Deutschland soll selbst entscheiden Wer qualifiziert ist, darf bleiben.
Als Kriegsflüchtlinge unterjubeltes Pack kann wieder nach Hause, kein Familiennachzug!
Asyl/Migrant = ohne gültigen Papiere kein Aufenthalt!",1.0,True
"Zusammenhalt gibts in Deutschland nur noch im Osten, sag ich als Wessi,  erlebe ich tagtäglich auf Arbeit.  Dem Wessi wurde Zusammenhalt wegerzogen.",0.0,False
"Ein Blick auf  und ich weiß, daß Deutschland schon bald Geschichte ist. Balltreten 80%. Nord-Korea 1%. Deutschland 1%. 😨😡",1.0,True
Bleibt dabei !!!!!!!!!!!!!!!!!!,0.0,False
Also scheint es doch ein Problem dieser islamischen Kultur zu sein. Empfehlenswert wäre ein ganztägiges Ausgangsverbot für muslimische Männer solange sie in unserem Land gastieren.,0.0,False
"  Sag jetzt nur, du durftest den Landau kennenlernen?",1.0,True
Sagen wir mal so Sie ist natzistisch,0.0,False
Was nicht passt wird passend gemacht.Leitsatz der Lügenpresse und in der ARD gerade mal wieder aufgedeckt.,0.5,True
" Tja, Volksentscheid gibt ja nicht überall, deswegen für uns entscheidet Politiker, wonach die Sehnsucht haben.
Hoffentlich, Pädophile Politiker führen kein Oberhand, sonst unsere Kinder/Enkelkinder werden legale Art vergewaltigt!
Schwanzgesteuerte Politiker sind Abschaum!",1.0,True
"Weiß garnicht, was der sich beschwert. Wir sind über die Kapazitätsgrenze schon hinaus, so das dem deutschen Volk schon die Ausreise nahegelegt wird.",0.0,False
"Wenn sich der Hass in #Deutschland mal seinen Weg gebahnt hat,wen wird er eigentlich treffen ? #Rapefugees #Politiker #Ossis #Journalisten ?",0.5,True
"Einige Comediens sollten sich allerdings in sachen Einwanderung und Migranten etwas zurückhalten, was ihre áktuellen Moralpredigten angeht.",0.0,False
"Schneeanzüge raus! Jetzt schlägt der Schnee-Hammer in ganz Deutschland zu
 ",1.0,True
f878c80d1270bf5d da sahen die Frauen noch aus wie Frauen und bei den Männern das gleiche,0.0,False
an Ort und Stelle hinrichten,1.0,True
"Das heißt aber noch lange nicht, dass dann wirklich abgeschoben wird!",0.0,False
"Nee an sein Land,Du Kasper. ",1.0,True
Warum haben wir nicht so eine Kanzlerin?,0.0,False
" : Deutschland ist auch mein Land und das Land vieler gut integrierter Migranten. Eine Chinesin schrieb bereits vor zwei Jahren: ""Am liebsten würde ich die Deutschen schütteln und sagen: Ihr seid keine Nazis. Das hat die Welt verstanden. Aber bitte zerstört Euer Land nicht weiter!"" ",1.0,True
und mindestens 3/4 von denen werden Dauerarbeitslose sein.   die sogenannten Facharbeiter.,0.0,False
Bosbach allen Ehren aber solang er unter falscher Flagge segelt bleibt er ein Maulheld.,0.5,True
 :  Wann wird dieser „Staat“ wach? Diese Flüchtlinge müssen weg und in ihre Länder abgeschoben werden!!Das Oneway-Ticket muss das jeweilige Land bezahlen!!,1.0,True
 : Deutschland gilt heute offensichtlich als gefährlicher Nachbar. Und was fordert die SPD-Politikerin? Genau: härtere Gangart- gegenüber Dänemark....  ,1.0,True
"Das ist nicht nur Berlin, da ist auch München und London mit dabei. Aber trotz alle dem war es bisher die schönste Zeit die diese Erde zu bieten hatte.",0.0,False
" : Benennung und Verbreitung alternativer Quellen zu Verbrechen und Täterherkunft gewisser Täter ist übrigens keine Instrumentalisierung, sondern Verhinderung von Vertuschung durch regierungskonforme Medien in #Deutschland. Ein Unterschied, und anno2017 offensichtlich nötig.",1.0,True
"Das ist bitte nicht wahr ?! Wir sind hier in Deutschland , oder ?",0.0,False
" :   Die Soziopathische Partei Deutschlands ist offenbar nicht lernfähig! 
Das generelle Handeln gegen den Mehrheitswillen hat man offensichtlich zum Parteiprinzip gemacht! 
#SPD #Antidemokraten #Idiotenpartei",1.0,True
"für mich ganz klar, ich geh nach Frankreich :) franzosen sind mir alle mal lieber als........................!!",0.0,False
"   Mein Tweet und mein Ärger bezieht sich vor allem auf Kraut und sein Verhalten gegen  
Bei dem anderen Kram weiß ich/man derzeit vielleicht zuwenig. Insgesamt bleibt zu sagen: wer in Deutschland leute doxxt liefert sie der Antifa aus und ist nicht besser.",1.0,True
wieso problem bei den grünen nicht,0.0,False
"Typisch Sozi, die wollen nur die Kriminellen im Land haben - und nicht die Integrierten. ",1.0,True
"   Die entscheidenden Frage ist doch: Wann wachen die Deutschen diesmal auf und merken was läuft? 1933-1938 war es eindeutig zu spät, die Diktatur war bereits errichtet. Geht der Erkenntnisprozess diesmal schnell genug? Oder landen wir in neuem Faschismus, diesmal in religiösem?",1.0,True
Mit die moslen wirk nicht die Holocaust Erfindung für Volk Unterdrückung 😂Moslem wissen welche Blut haben die juden👏 ,1.0,True
"Das kann man so nicht akzepieren! Jeder, der 'Eine schrecklich nette Familie' geschaut hat, weiß, dass in ein Bad nichts anderes als eine Ferguson-Toilette gehört!^^",0.0,False
Lügen Lügen Lügen,0.0,False
"mein Respekt, Herr Baumgärtner.",0.0,False
" : Jetzt diskutieren die Abgeordneten erstmals über das Asylgesetz
 Eine Diätenerhöhung ist zum jetzigen Zeitpunkt nur Raffgier ohne Not.
Wir haben echte Sorgen im Land die von den  und den  total negiert werden. Schande ",1.0,True
      Zur Zeit in Russland.,1.0,True
"Mensch, waren die Herrschaften ja mal richtig schnell ;-) 4 Wochen danach",0.0,False
" : Jüdische Feste wie #Chanukka sind im modernen Deutschland ""aus Sicherheitsgründen"" nicht mehr durchführbar. Hat nichts...
",1.0,True
Ich habe den größten Respekt vor jedem Deutschen Soldaten. Während die einen wimmernd flüchten und Frauen und Kinder im Krieg zurück lassen beweisen die anderen Mut und Ehre,0.0,False
Sollte hier in Deutschland auch so sein.. Die haben sich hier zu integrieren Ansonsten raus.. Ich lern ganz sicher nicht deren Sprache um sie zu verstehen -.- bf2b5806e941ff92,0.0,False
" :  Für die NWO-Agenda der Regentin riskieren deutsche Männer ihr Leben im Ausland, während daheim ihre Frauen und Kinder Invasoren geopfert werden.

#FollowtheWhiteRabbit🐇",1.0,True
"Von wegen REICHES DEUTSCHLAND, zuerst von SCHRÖDER-FISCHER, ab 2005 von MERKEL ABGEWISCHAFTET= Schere zwischen Arm und Reich in Deutschland so groß wie vor 100 Jahren!
",1.0,True
Von langer Hand geplant. Deutschland wird eingenommen.,0.0,False
"@5f85c50ffb6f999c, da in deiner Statistik auch inzwischen nur die Äußerungen und die Demonstration gegen solche Unterkünfte erfasst wird, kannst du dir damit eigentlich den Arsch wischen.",0.0,False
Als ob es die erste überleben wird! #Asyl #Migranten #Flüchtlinge #Islam #Terror #AfD ,1.0,True
Am Ende steht der Erfolg.Gebt Nürnberg nicht auf.So eine schöne Stadt.Viel Erfolg Grüße ans Orga.Team.,0.0,False
....Das war mal..... leider.....Heute schlagen die nicht mal einen Hobbit. ...,0.0,False
"Was können wir dafür das die nur wie Tiere in den Busch scheissen können, Schwachsinn sowas",0.5,True
Die4 Dänen ziehen andere Seiten auf. Das dänische Asylrecht ist erhbelich verschärft worden.,0.0,False
Der Fakt is' lahm...,0.0,False
Aber dafür 1000 entlassen,0.0,False
" : Früher hatte man harmloses Verhalten wie Nachpfeifen einfach ignoriert. Heute fühlt man sich ernsthaft belästigt & will es in England unter ""Hate Crime"" anzeigen können.Nicht nur ist das absurd, damit zwingen einige Übersensible auch allen anderen ihre moralischen Maßstäbe auf.",1.0,True
HEUCHLER,0.5,True
#besorgteGutmenschen regen sich auf :  #Khaled - von #Asylanten getötet. #LaGeSo-Toter - #Moabithilft Ente #Handgranate - warfen #Migranten,1.0,True
"Hallo! Die sind alle Traumatisiert ;) die dürfen das!  

P.S es gibt Berichte das Asylanten bis 50€  straffrei Klauen dürfen!  Es obliegt dem Kassierer zu entscheiden ob es ein Asylant ist.",0.0,False
"   Ja,um das Land und die Menschen. Aber jeder ist seines Glückes Schmied.",1.0,True
"Niemand hat mich gefragt, ob ich das schaffen will. #Asylwahn #Rapefugees  #Volksentscheid zu #Asylrecht, #Grenzen dicht, #Merkel muss weg!",0.0,False
"Wer hat die Befehlsgewalt, der Polizei vorzuschreiben, was Sie veröffentlichen darf und was nicht?  Da beschweren sich die Medien das man Sie als Lügen Presse nennt. Die Polizei ist doch nur noch der Prügelknabe,",0.0,False
" : Immer sehr Erstaunlich wie die #CDU #SPD #Grüne usw dies tolerieren! Aber bei der #AfD können sie ihre Fresse auf machen! Heuchler!
#Europa #Israel #Merkel #MerkelLand #Terror #Asyl 

Berlin: Großer Zulauf für offen antisemitische Kundgebung in der ""Hochburg Neukölln"" ",1.0,True
"De Maizière sagt, es sei nicht gleich an diesem Wochenende mit größeren Aktionen zu rechnen. «Das muss natürlich human und fair und anständig von statten gehen mit der Abschiebung der Asylanten. Er meint wohl da müßten auch Einzelgespräche geführt werden??,denn keiner geht freiwillig.",0.0,False
"ihr wichser da oben. fallt alle tod um, keiner will euch !!!!",1.0,True
"Einfach mal anschauen , und Zuhören erstaunliche Ähnlichkeit , mit unsere ""Politik ""???

https://m.youtube.com/watch?v=i86QDv1lcIg&feature=youtu.be",0.0,False
Sollen nicht Bundeswehr-Transall zur Beförderung der 'Flüchtlinge' eingesetzt werden? Es hat niemand eine Richtung vorgegeben... Die ausländischen Medien sind wohl noch nicht gleichgeschalten...,0.0,False
  GLÜCKWUNSCH an Herrn Gauland!,1.0,True
"Die Moschee in der Mitte? Nein in die Mitte gehört ein Badesee, so als "" Mittelmeer"" Da können dann die Bahnhofsklatscher mit ihren muslimischen Brüdern Schlauchbootrennen machen.",0.0,False
Bald ficken wir ausländer euch richtig saftig,1.0,True
Aber wenn 10 Deutsche in der Türkei sterben passiert mal wieder nichts. Keine übermäßige Bestürzung oder sonst was.,0.0,False
" : Wir wir aus Kreisen der Hamburger Grünen hören, ist die Darstellung der BILD wohl nicht ganz korrekt. Der Tatverdächtige sei demnach nicht beim grünen Kreis- oder Landesverband angestellt, sondern „nur“ für einen einzelnen grünen Kandidaten tätig gewesen. ",1.0,True
Fantastisch. Merci  France.,0.0,False
" : 👆🏻...KEIN LAND will diese SozialDiebe! Es sind kriminelle u.Verbrecher❗️KEINE Flüchtlinge!—-KEINE—-!!!🆘Tusk reicht das Zuckerbrot, die EU-Kommission holt die Peitsche raus“
 ",1.0,True
Du schreist wenn ich im Eiswagen um die Ecke brause,1.0,True
Weihnachts geschenk für die Geschwister und Verwanden von Frau Merkel.,0.0,False
"Die Hessen stehn auch dazu: 
Ladet doch bitte die christlichen Flüchtlinge ein, mit zu kommen. 
Da können die Politiker mal richtig kotzen.  Von wegen alles nur Nazis. ..",0.0,False
Bundeswehr soldaten schicken nach Syrien ware billiger als millionenfach lebenslange hartz4 fur Syrische frauenhasser,0.0,False
" :  Ich hoffe diese Länder wehren sich. Wenn wir in Deutschland Zustände wie in Frankreich und Schweden haben, möchte ich dann auch gerne flüchten. In ein Land, in dem man dann TATSÄCHLICH als Frau noch gut und gerne leben kann.",1.0,True
"Darüber denken die nicht wirklich nach,oder?So langsam reicht es mal.",0.0,False
" : #AfD
Hier gibt es ""Arme"" Rentner die von Flaschensammeln Leben ❗️
Hilfsbedürftige Familien die in schimmlige Wohnungen wohnen müssen  

Unbegreiflich
Und der Staat haut das Geld raus😮 

Wirtschaftsflüchtlinge abhalten oder herholen⁉️Was nun 🤢

",1.0,True
"  Stadt Köln musste 140 Mio. Euro für Flüchtlinge aufbringen, mehr als gedacht, Land NRW zahlt aber nur ca. 60 Mio. € dazu, bedeutet ein MINUS  von ca. 80 Mio. € muss die (klamme) Stadt Kökn aufbringen!",1.0,True
"Albaner oder tschetsche die sau
Haben wir ja genug davon",1.0,True
"Die sind wie die Heuschrecken.Wenn das Land abgegrast ist ziehen sie weiter. ""Independence Day """,0.0,False
" : „Ja, Menschen können illegal sein“, sagt Gauland unter Buhrufen ",1.0,True
Sehr schön ! Wirklich sehr schön !!!!!!!!!!,0.0,False
Er kann das gerne bauen auf der Sandwüste und die araber sollen das alles finanzieren,0.0,False
" :  Wofür wird die Schutzzone denn benötigt? Vor wem sollte man schnell in die Schutzzone flüchten? Auf einmal sind wir im eigenen Land die Schutzsuchenden
Die wirklichen Schutzzonen sind unsere Grenzen 
Leider wurden sie aufgegeben dafür Schutzzonen wir jetzt u Feste 
Völlig pervers",1.0,True
"die sollen gefälligst lernen europäische toiletten zu benutzen!!

kann doch nicht so schwer sein anstatt sich über nen gebuddeltes loch zuhocken zum kacken, sich hinzusetzen!!!",0.0,False
 : NASOP #AfD- Merkel macht sich Hoffnungen - kommt SPD geht der Kommunisten Sozialisten Scheiß weiter unser Land zu verkaufen - man wird die Spitze nur stürzen können sowas ist untragbar was ich als Regierung vorgesetzt bekomme-Schwerkriminalität ohne Ermittlungen !!,1.0,True
"Merkel spielt Moses, nur das sie nicht das Wasser teilt, sondern Europa zerstört um die alle hier her zu holen, naja auch ein Weg um in die Geschichte einzugehen :-(",0.0,False
"Viele werden bald enttäuscht sein wenn sie erkennen das ihr Weltbild auf den Boden liegt. Vielleicht werden dann Fragen, Antworten und Ergebnisse gefordert...",0.0,False
"Das Geld ging für Lunchpakete der #rapefugees drauf. Find dich damit ab u stirb, wenn du arbeitslos bist. Deine Bundes- u Landesreg. #Domian",0.0,False
" : #Gammertingen: Bei einem handgreiflichen Streit zwischen zwei Flüchtlingen zerschlägt einer dem anderen eine #Plastikschüssel auf den Kopf, verletzt ihn dann noch mit den ""Scherben"" derselbigen - Krankenhaus
",1.0,True
" : Linken-Politiker Jan Korte will AfD-Kollegen nicht die Hand geben: „Ich bin zur AfD so unfreundlich, wie es die Geschäftsordnung des Bundestags zuläßt.“  ",1.0,True
Könnten wir Schmarotzer und Kriminelle loswerden würde die #Asylanten-Schwemme auf beherrschbare Zahlen runtergehen.,1.0,True
DDR 2.0 ?,0.0,False
" terroristische Aktivitäten werden v Ausland aus finanziert, dann benötigt man kein Geld vom Sozialamt, denn d Saudis haben enorme Geldmengen",1.0,True
die polizei tut mir leid weil sie immer wieder wegen solche  versage zummm einsatz kommen müssen es gibt viel wichtigeres als mit solchen schmarotze zu tun  haben zu müssen solllen doch die ausländer behörde sich die scheiß schmartze kömmanen oder das zoll amt,1.0,True
nicht mehr wie recht.,0.0,False
