raw_text,severity,binary_label
" Er ist wie alle ""Verbands""-Politiker, immer nah am Futtertrog und was interessiert mich mein Geschwätz von gestern. Rubel läuft weiter.",1,True
"  Feige abhauen & das Land verlassen wäre jedenfalls keine Option. Auch in Syrien, Afghanistan, etc. gibt es Regionen ohne Krieg.",1,True
  Würden Sie Ihr Land verlassen und Ihre Familie alleine in einem Krisengebiet zurücklassen? Ich kann das absolut nicht nachvollziehen. Sorry.,1,True
" Aber hallo, die #Antifa ist doch die ""Sturmabteilung"" der #87Prozent, die dürfen das. Alles friedliche, Deutschland liebende, Menschen.",1,True
 Könnte glatt der Bruder von  sein. Und solche Herren nennen sich Volksvertreter & machen sich die Taschen mit Steuergeld voll.,1,True
 Probelauf für #Jamaika nach der Landtagswahl in #Bayern im kommenden Jahr. Weil mit 30 % braucht die #CSU 2 Partner.,1,True
"  Nein. Ihr müsst Zukunftspläne entwickeln, damit die Menschen die in Deutschland leben, gerne hier leben und nicht die halbe Welt sich hier auch einnistet! Ihr kapiert das aber nicht.",1,True
 Aus dem gepanzerten Dienstwagen heraus lässt sich das im vorbeifahren eh schwer erkennen. Machen Sie doch mal einen nächtlichen Spaziergang.,1,True
 Sollten Sie auch machen. Wäre kein großer Verlust für die politische Landschaft. #NaziArschlöcher #Dummschwätzer,1,True
 Die Mehrheit der #EU-Bürger will das aber nicht. Aber das interessiert in #Brüssel ja niemanden. Immer rein mit dem unterentwickelten Volk.,1,True
Landkreis: Bis zu 34 Prozent für die #AfD - Nachrichten #Donauwörth - Augsburger Allgemeine ,1,True
   Für Kevin vorlland  faule sau,1,True
   Komm alario 2 Halbzeit  machst du  2 Tore für uns volland  die faule saue raus und baliey  rein,1,True
  Es wird Zeit dass endlich gegen dieses linke Faschistenpack vorgegangen wird.,1,True
" Angeblich ein 59-jähriger aus dem Landkreis. Aber bei ""Nürnberger-Str."" kommt einem immer der gleiche Gedanke. #Merkels #Gäste",1,True
 Die würde nur noch Asylanten-Klos reinigen! Ohne Gummi(Handschuhe).,1,True
 Dieses widerliche Subjekt dürfte schon gar nicht mehr hier in Deutschland sein!,1,True
" Oder ala Akif Pirincci: ""Ich möchte mein altes Deutschland wieder haben.""",1,True
 Soll einfach nach Deutschland kommen. Da kann er dann Deradikalisierungskurse leiten.,1,True
"betrügen(schönen)ist deutschland sicher einsam an der spitze,nirgens haben wir eine so deutsche führung!fing der betrug bei schröder an!🇩🇪😂! ",1,True
"dunkell gegen rechts war viel besser,man sieht die sozi verstrahlten im dunkeln nicht! ich war 83"" im Notaufnahme lager, armes deutschland! ",1,True
Geheim: Merkel-Regime fliegt massenweise Zudringlinge mit Charterflugzeugen aus Griechenland ein ,1,True
"maas im TV,in nazifilmen könnte er spielen,💩natalia wörner ist ja auch ein TV-knaller den keiner braucht! also ab in die saarlandtonne!🇩🇪😂❤️ ",1,True
#Donauwörth: Überfall auf Gaststättenangestellte -->  #Flüchtlingskriminalität,1,True
"  Falsch! Wir werden zurück entwickelt. Seit der #Parteienpolitik sind WIR kein einiges, freies Volk mehr, von dem alle Gewalt ausgeht.",1,True
  Krematorium? Für sowas hat Deutschland hochmoderne Müllverbrennungsanlagen.,1,True
 Grün und Rot und das Land ist tot!,1,True
 In 4 Jahren brauchen wir keine Partei mehr; eher Personenschutz für Otto Normal. #illner -> #abschalten weil #Volksopium.,1,True
" Sitzbank und Blumenkübel?
Vermutlich diplomierte Landschaftsgärtner.",1,True
" Wer sich hierzulande wem anpasst wird immer deutlicher.
Die Deutschen sind nur noch ein erbärmlicher Haufen Schwächlinge ohne Nationalstolz.",1,True
" Wir dürfen nicht zulassen, dass ideologisch verblendete, linke Traumtänzer, noch mehr Leute in unser soziales Netz werfen und diese zum Dank dafür, Verbrechen begehen, Frauen und Kinder vergewaltigen oder belästigen und Anschläge verüben. #NoMoreRapefugees #FuckIslam",1,True
"danke dänemark, deutschlands soldaten beschützen uns in mali, damit wir sicher leben können, deutschland ist sicher, na sicher,oder nicht!🇩🇪 ",1,True
"das alles ist deutschland, sangen schon die prinzen mit ihrem linken frontmann ""kotzbügel""🇩🇪😂❤️ ",1,True
"die geh und gehirnamputierten politiker stützen sich gegenseitig um irgendwie an ihr ziel,""die beseitigung der rechtstaatlkeit"" zu kommen!😂! ",1,True
Doomsday Samenbank und Bibliothek in Norwegen und der Barbarastollen in Deutschland ,1,True
"Ein Blick auf  und ich weiß, daß Deutschland schon bald Geschichte ist. Balltreten 80%. Nord-Korea 1%. Deutschland 1%. 😨😡",1,True
in deutschland sind wieder demokraten am werk!😂🇩🇪🤮❤️💩😡😠🤢 ,1,True
"ist in spanien der ""nazi franco"" wieder auferstanden,das urlaubsland?, EU wird seid merkel immer unsicherer!💩😡😠🤢 ",1,True
"kommen die flüchtlinge in die schweiz durch einen tunnel? haben die den selber gegraben? das die so arbeiten können,da bin ich erstaunt!😂😂😂😂 ",1,True
"man ist das peinlich?, die gesuchte DNA des vergewaltigers wurde bei mehrreren nazis in deutschland  gefunden! typische AFD wähler!🇩🇪❤️😂🇩🇪 ",1,True
Minute 10:00:  Deshalb ist Deutschland auch strategisch so wichtig für alle.,1,True
Nach dieser #btw17 wurde mir klar: Dieses Volk hat zu viele Idioten. DAS MUSS SICH ÄNDERN!🧐,1,True
"nee der tillich, den bodensatz deutschlands, uns nazis zur CDU niemals! CDU ohne eigene eier gegen merkel! tillich hat keine ahnung!🇩🇪😂❤️ ",1,True
"täglich ist der ""tag der politischen versager"" in deutschland,auch das volk darf mitfeiern,das ""maasdurchfallgesetz"" ist ein grund mehr!💩🤮🇩🇪 ",1,True
"wer in deutschland ist eigentlich so verblödet und wählt die grünen vollpfosten!die mögen sich selber nicht,gut das die auch abschafft!🤮😡🇩🇪💩 ",1,True
" ""Alle Gewalt geht vom Volk aus."" Nun denn #Attacke! Keiner kann sich auf Schutz vom Staat verlassen, ergo muß das Volk sich selbst schützen.",1,True
 Ich denke das in Honeckers Versuchslabor nen Fenster angeklappt war. Und da kam die Merkel raus.,1,True
"Tja, da haben die wohl den falschen raus gesucht! Richtig so, lasst euch nix gefallen, die Invasoren müssen lernen & anders lernen die nicht ",1,True
 Herrlich  raus herrlich  raus,1,True
Solidarität mit der Nordischen Widerstandsbewegung Finnland!!!  WE ❤EUROPE ,1,True
"Ich frage mich immer, wieso kein anderer da zwischen geht & dem Pack zeigt, wo der Hammer hängt! Ich würde dem das Laufen beibringen! ",1,True
"Und solche Invasoren holt man ins Land, wo die Kinder radikal erzogen worden sind, dass sie kaum Skrupel haben, auf Christen jagt zu gehen? ",1,True
"Morgen schon wieder Montag 😑
#Montag #Arbeit #Oktober #Deutschland #Berlin",1,True
"Wenn WIR ALLE Kriminellen Invasoren abschieben & die die Illegal im Land rum laufen, müsste man neu kalkulieren, da 80-90% wieder weg wären! ",1,True
"1 von 2 Zudem muss man allen Invasoren, die ohne Papiere sind, die Einreise nach Deutschland verweigern! Vorab aber Registrieren lassen! Da",1,True
"2 von 2 Deutschland von friedlichen 3. Staaten umringt ist & unser Asylgesetz besagt, WIR nehmen keinen aus friedlichen 3. Staaten auf!",1,True
ARD-Tatort einmal mehr als gesinnungskorrekte Volkspädagogik  via ,1,True
"Das schlimme an der Sache ist es wird weiter für dieses Pack gebaut & nach dem sie dort 2 Mon. hausten, schaut es aus wie ein Bombenanschlag ",1,True
"Ich würde nicht fragen, direkt abschieben in die Herkunftsländer, sind ja auch ungefragt ins Land gekommen  via ",1,True
"Sowas von Abartig, für Invasoren hat man alles, doch für die, die das Land mit ihren Händen aufgebaut haben, hat man nix! Es reicht! ",1,True
"Wo sind die Eltern der kleenen? Wieso gehen die Eltern nicht dazwischen? Da merkt man, dem Pack muss die Angst wieder beigebracht werden! ",1,True
"Das Problem was ich sehe, es sind zig Invasoren ins Land geholt worden, nun hat man ein Schläfer  gefunden. Wie viele davon laufen noch rum? ",1,True
#Sondershausen: Vorkommnisse durch #Flüchtlinge - Teil 2  via ,1,True
" terroristische Aktivitäten werden v Ausland aus finanziert, dann benötigt man kein Geld vom Sozialamt, denn d Saudis haben enorme Geldmengen",1,True
"Danke ihr #Altparteien ihr habt es geschafft, dass Deutschland nicht mehr Sicher ist, dass Deutschland nun von innen heraus zerstört wird!",1,True
"Und WIR haben EUCH ALLE gewarnt, jeder aus dem Nationalen Flügel warnte euch, dass mit den Invasoren, auch der Terror ins Land geholt wird!",1,True
Der Winter steht vor der Tür & Deutsche Obdachlose leben auf der Straße! Schmeißt die Zecken da raus & packt Deutsche Obdachlose da hinein!,1,True
IS wurde in Syrien & Irak zerstört Krieg ist somit vorbei nun können alle Invasoren zurück zu ihren Familien! Das Land muss aufgebaut werden,1,True
"Ja es lohnt sich, da wir es unseren Kindern schuldig sind! Und auch unseren Grosseltern, die das Land aufgebaut haben! ",1,True
"Mehr als 50% psychisch Krank? Und wieviele sind davon schon im Land? Ach ja, ich vergaß, jeder der eine Amok-Tat begeht ist Psychisch Krank! ",1,True
"Lasst uns aufhören über die Moslemrotze zu reden.
Lasst uns Deutsch leben, so nehmen wir ihnen jede Grundlage.
#Heimat #Familie #Vaterland",1,True
"Videoempfehlung: Häuser für Flüchtlinge, Obdachlosigkeit für Deutsche ",1,True
"Den wäre es auch die Pflicht jeder, der sowas mitbekommt, direkt Selbstjustiz zu Begehen. Grausame Verbrechen, erfordern Grausame Strafen! Was bilden sich diese Musel Viecher eigentlich ein? #FckISLAM 😡😡 ",1,True
"Manche sagen in unserem Land muss niemand Hunger ertragen,
aber die deutsche Jugend sieht aus wie bei Gunther von Hagens.
#Ns #Rap #Maks #Demage #Ns #Jetzt #GNLS #FCK #AfA #Völkisch #Sozialismus #Revolution #Deutschland",1,True
Polizeihund beisst Vergewaltiger-Flüchtling in Eier – Linke erstatten Anzeige gegen Polizei. ,1,True
" Wie wäre es mal mit nem Volksentscheid, ihr Hohlroller? Verarscht andere!!!",1,True
"BND-Präsident warnt vor einer Milliarde Flüchtlingen

via ",1,True
#Einzelfall Fahrlässige Brandstiftung in einer Flüchtlingsunterkunft in Barth-Kreis...  via ,1,True
"Eine Ärztin, die in Deutschland arbeitet, warnt die Welt.

",1,True
"Heute ist Volkstrauertag, geht an die Denkmäler euerer Städte und gedenkt derer, die für die Heimat ihr Leben gaben. 

Ein Volk, das seine Vergangenheit nicht ehrt, hat keine Zukunft.",1,True
Köln: Massenschlägerei verhinderte Massenvergewaltigung durch Flüchtlinge in Disco ,1,True
"Deshalb wird es Zeit, dass die Bürger bzw das Volk es selbst in die Hand nimmt! Wenn unsere Polizei es nicht mehr selbst hinbekommt! Es gibt genug Leute die nur drauf warten, es endlich selbst in die Hand zu nehmen! ",1,True
JVA-Beamter packt aus! Ein letzter Hilferuf aus dem Gefängnis. ,1,True
"Im Westen von Syrien gibt es Clubs, Nachtleben und Pools, die eher an Ibiza als an ein arabisches Land erinnern und an denen man nicht einen Burkini sieht. Die Frauen tragen zum Ausgehen schicke Kleider statt Niqab. Dort leben Christen, Alawiten, Atheiste ",1,True
#OECD-Studie bestätigt: #Deutschland wird #totalitär regiert – Mitspracherecht gleich null ,1,True
  Zumindest die Realitätsflüchtlinge,1,True
Afghane legt Nachmieterin um. Vorsicht bei Flüchtlings-Vermietern! ,1,True
Die Seuche sind stümperhafte Politiker ,1,True
"Es läuft auf Minderheitenregierung raus. 
GroKo geht nicht, denn dann wäre die AfD Oppositionsführer und könnte noch mehr Druck machen.
",1,True
Jetzt bekommen Flüchtlinge gratis Zahnbehandlungen ,1,True
Konvertit behauptet im TV: „2050 ist Deutschland ein islamischer Staat“ - FOCUS Online ,1,True
Landtagspräsident fordert Ende der Aktion vor Höckes Haus  via ,1,True
Rassismus-Vorwurf: Linke und AfD geraten im Bundestag aneinander - Deutschland - FOCUS Online - Video ,1,True
"Was sind die größten Feinde,hier in unserem Land?
BEQUEMLICHKEIT,DUMMHEIT und IGNORANZ
",1,True
"16 Jahre Kommunismus und ein 28jahriges, nicht endenwollendes, Demokratieexperiment. Soll das alles sein, im Leben?
Ich glaube, mein Uropa hatte doch Recht. Ein Volk kann nur überleben, wenn es zusammen hält.
SOZIAL GEHT NUR NATIONAL!!!

#Widerstand",1,True
"Alles so schön Bunt in #Leipzig.
Wenn die #Goldstücke nicht ausgelastet sind, weshalb kehren die dann nicht zurück in ihre #Heimat und bauen ihr Land wieder auf.
",1,True
"Mehr immer mehr...haben, haben, haben.
Diese Kommerzrotze kotzt mich an.
Das Volk zu Verbrauchern reduziert!


",1,True
"Viele „minderjährige“ #Flüchtlinge sind über 18

via
",1,True
  Ich habe auf YouTube eine Diskussion mit Prof. Rauscher und Studenten der Uni Leipzig gesehen.Sehr bewundernswert. Stellt sich dem ganzen Saal und siegt nach Punkten.,1,True
  Ok halte ich nix davon. Wir sollten uns zuerst um unsere Probleme kümmern ehe wir wieder die Welt retten. Trotzdem halte ich solche Treffen für eminent wichtig um sich auszutauschen. Außerdem würde ich auch mit dem Teufel tanzen um mein Land zu retten.,1,True
Deutschland will 78 Afghanen abschieben - doch die Bundespolizei hat ein Problem ,1,True
"Land der Vollidioten:
Taxiunternehmer will sich und seine Mitarbeiter vor Kriminellen schützen - Datenschutzbeauftragter hat was dagegen - 1000 Euro Geldstrafe
Taxifahrer setzte auf Sicherheit, dafür wurde er bestraft
",1,True
Stammstrecken-Chaos - Flüchtlinge legen S-Bahn-Verkehr lahm - München - Bild.de ,1,True
  Dumm Dümmer Deutschland 🖕😠🖕😠🖕,1,True
 Wie grausam 😂😂😂,1,True
"Neben Dschihadisten ""Kindern"" und anderem Mordgesindel will #Merkel nun auch mehr junge Afrikaner nach Deutschland holen ",1,True
"UN: 
Merkels Asylpolitik ist vorsätzlich betriebener Genozid am deutschen Volk
",1,True
  Das kann man alles aus den Kommentaren heraus lesen.? Super! 🤔,1,True
"  Und Merkel zerstört ein ganzes Land ... ist das nicht auch eine Ordnungswidrigkeit 🤔
Dumm dümmer Deutschland 😠😠😠",1,True
 Kapiert der Geistesgestörte deutsche sowieso nicht was in diesem Land abgeht siehe Wahlverhalten .... 😠😠😠,1,True
"#Freital - Der gemeine rote Feldhamster ist vom Aussterben bedroht:
Politiker zieht aus Angst vor Rechten aus Sachsen weg
",1,True
  Das war nicht politisch . Mal sehen was da noch rauskommt.,1,True
 Die Grünen in Deutschland haben ganz andere Sorgen ihre eigenen 😠😠😠,1,True
 Viel interessanter war das was der Bürgermeister sagte. Er wird sich weiter für die die schon länger hier sind und die neu hier sind einsetzen. DIE BEKOMMEN DIE WÖER DEUTSCHES VOLK EINFACH NICHT ÜBER DIE LIPPEN. Das verursacht denen richtige Schmerzen,1,True
Deutschland liegt bei Abschiebungen europaweit vorn ,1,True
"Es geht los - Morrissey, Lagerfeld,  Rauscher, Lindner & 3Sat  via ",1,True
"Genau aus diesem Grund sollte sich das Volk nun zusammen tun! Es kann nicht angehen, dass man als Deutscher die Straße wechseln soll, nur Weil so ein dahergelaufener Invasor meint große fresse zu haben! Schmeißt das Gesindel endlich raus aus Deutschland! Es Reicht! #NSJETZT ",1,True
"
Mit den Arbeitern Hand in Hand in unserem Vaterland... 🎶🎶🎶",1,True
Innenministerium bestätigt: Bundesregierung hat bereits 45.000 Flüchtlinge eingeflogen | Jouwatch ,1,True
"Messerangriff auf CDU-Politiker: Frau Merkel, Ihre Scheinheiligkeit und Doppelmoral widern mich an!  via ",1,True
"Todes-Drama im Meer! Haie greifen gekenterte Flüchtlinge an ...
Blauhaie...da steckt doch sicher wieder diese #AfD dahinter...
",1,True
"Vergewaltigung zweier Mädchen: Richter lässt vier Syrer mit Bewährung laufen weil sie nicht vorbestraft waren.. Was ist aus unserer Justiz geworden! Grausame Verbrechen, erfordern Grausame Strafen  via ",1,True
"Wozu hat man den überhaupt gesucht ?
Linken-Politiker geht im Dschungel von Vietnam verloren
",1,True
"+++NEU+++
4 GB USB Stick - ""Dog Tag"" - plus eine hochwertige Verpackung. 
Alle CDs von KC sind drauf. 
Durch die Kette habt Ihr die Musik immer dabei.

Hier bestellen :

",1,True
31 Flüchtlinge bei Rettungsaktion von Haien gefressen ,1,True
  Deutschland ist eine Lachnummer geworden 🖕🖕🖕,1,True
  Ich habe schon immer gesagt das wir zusammen gehören. Wenn es nach mir ginge gehören die Ostgebiete und Königsberg zurück nach Deutschland,1,True
  Mord und Totschlag in Deutschland Hauptthema ein Bürgermeister mit einer kleinen Schnittwunde 😝 Das ist krank was hier abgeht 😝😝😝,1,True
  Warten wir mal ab was da rauskommt. Irgendwie ist das alles zu Klischeehaft und der mediale Apparat funktioniert zu reibungslos.,1,True
 Dushan ihr beide seid Grausam 😂😂😂,1,True
 Mord und Totschlag in Deutschland Hauptthema ist aber ein Bürgermeister aus Altena 🖕🖕🖕 ,1,True
 Polit Versager Schweine Journalismus regieren dieses Land .... machen ein Fass auf für eine kleine Schnittwunde 😠😠😠☠,1,True
Willkommen im dümmsten Land auf dieser Erde Deutschland 😠😠😠 ,1,True
"😂😂😂 Wieso wundere ich mich nicht??Er soll Anschlag auf Politiker geplant haben: ""Falscher Syrer"": BGH hebt Haftbefehl gegen Bundeswehr-Oberleutnant Franco A. auf ",1,True
"#Flüchtling schlägt DJ und versucht Security-Mann zu #erdrosseln

via
",1,True
"#Merkel will erneut Moslems nach Europa einschleusen lassen:
EU-Afrika-Gipfel: Wie es zum plötzlichem Flüchtlingsdeal mit Libyen kam
",1,True
#Volkstrauertag: Stadt #Heidelberg konfisziert Trauerkränze von #AfD und &#8222;Rechten&#8220; am Ehrenmal für Gefallene ,1,True
  Dieses Monster hört erst dann auf wenn Deutschland nicht mehr existiert 🖕🖕🖕,1,True
" Die sagen nicht mehr deutsche oder deutsches Volk , die sagen nur noch die Menschen.Diese Archlöcher, Volksverröter",1,True
 Es wird immer besser in Deutschland 😂😂😂 ,1,True
    Na liebe Frau Weidel Hochachtung das Griensen. Da kommt ein Müllberg auf Sie zugerauscht und Sie zeigen Zuversicht. Mann müste mal so ein kleines Vergleichsfoto Posten. Griensen Merkel griensen Weidel. Schnell würde man erkennen das Merkel nur ne billige Fratze macht,1,True
   Ach ja England lebt immer noch auch die USA und welche Prophezeiungen wetterten die Öffentlichen 😂😂😂😂 tja leider sieht es für D anders aus die sind noch in der EU,1,True
"  Diese Deutschtürken sind wie Parasiten. Während sie in Deutschland leben setzen sie unzählige Kinder auf der Welt, kriegen sie ganze Sozialleistungen. Mit dem Euro unterstützen sie Türkei bis zum Rentenalter. Dann ziehen sie nach Türkei um.
Warum nicht gleich verschwinden sie?",1,True
  jo und das ist auch der Hauptgrund warum sie die AFD nicht mögen. Die finden immer mehr Schandtaten von uns raus rechne so mancher Altpolitiker hat sicherheitshalber schon einen Koffer gepackt um sich schnell ins Ausland ab zu setzen,1,True
  Merkel hat doch nur eins im Kopf Heute gehört mir Deutschland und morgen die ganze Welt,1,True
  männe wie bescheuert ist das nun Islam bekämpft seit ich weis nicht wie lange Christen und jetzt machen die auf Ringeltanz Spack off ich geb mir die Kugel. was geht da ab???? Naja die jagen wohl der Profee hinterher das der jetzige Papa der letzte im Christentum ist gn8,1,True
"  Ob in Deutschland kein genug Stricher gibt, manche Blöden setzen sie sich für muslimischen Schwule, dass sie nach Deutschland flüchten können. 
Deutschland Mülldeponie der Welt, ganze Abschaum landet hier!👹",1,True
  was haben Syrien und Deutschland gemeinsam ganz einfach Fanatiker die einen Religöse die in D Merkelfanatiker ziehl dabei ist es das Volk zu diktiren Tyranisieren und unterdrücken D legt aber noch einen drauf die haben Gutmenschen die dazu noch ja sagen Blumenkinder einfach,1,True
 Diese Gutmenschen sollen Blechen bis zu Ihrem Lebensende 😂😂😂😂😂 Bitte Bitte liege Frau Angelika Merkel ich liebe Dich so sehr Bitte Bitte weise diese Flüchtlinge niemals aus und vor allem verschaff denen keinen Job am besten Du holst gleich ganz Schnelle deren Sippe nach 😂😂,1,True
 Ist Merkellineland so groß und Reich? Wo bleibt der Scheich?,1,True
 Natürlich geschieht das nur mit Hilfe des EUGesocks welches eh jedes Land dazu zwingen will Flüchtlinge auf zu nehmen. Dies gleicht einer Kriegserklärung eines kleinen Sauhauffens gegenüber jedem Land welches sich der EU angeschlossen hat um ja Ihre Steuereinnahmen dort zu verh.,1,True
 Sorry von was träumt die Deutschland soll helfen oh Mann da müste man aber die Zeit ein wenig zurück schrauben und Merkel wird es zum Master off Disaster,1,True
" Tja, Volksentscheid gibt ja nicht überall, deswegen für uns entscheidet Politiker, wonach die Sehnsucht haben.
Hoffentlich, Pädophile Politiker führen kein Oberhand, sonst unsere Kinder/Enkelkinder werden legale Art vergewaltigt!
Schwanzgesteuerte Politiker sind Abschaum!",1,True
" Wenn dieser Moschee nicht gleich ins Asche verwandelt, ihr seid nicht mein Volk😁😀😜👍",1,True
" Wie viel Billionen Schulden hat Deutschland?
Sie ist verrückt!
Millionen Flüchtlinge im Land, Abermillionen warten auf Hilfe in Ausland! 👿
Handvoll Steuerzahler müssen ausbluten, von Regierungschefs bis ausländischer nichtsnutziger Bande zufriedenzustellen! 👿",1,True
"Blöd gelaufen😂! Flüchtlings Hilfer müssen wahrscheinlich Bezahlen für Ihre Schützlinge! 

Für Flüchtlinge teuer gebürgt – Gericht in Münster entscheidet über Klagen Betroffener!
#Asylpolitiker #Asyl #Europa #AfD #Merkel #Deutschland #MerkelLand ",1,True
"Der Höcke-Flügel deckt allerdings wichtige Dinge und Impulse ab, ohne die weder die AfD noch Deutschland im Ganzen auf die Dauer auskommen kann... ",1,True
"Deutschland muss von außen nach innen eingehegt werden,dass Geld muss raus,Hauptsache die Deutschen haben es nicht#J.Fischer 🤷🏼‍♀️  ",1,True
Eh wir das Geld für die Belange der deutschen Bevölkerung ausgeben schmeissen wir es den Wohlstandsflüchtlingen in den Rachen... ,1,True
Führende CDU-Politiker lehnen Abschiebungen nach Syrien zum jetzigen Zeitpunkt ab.  ,1,True
